incident_id,tcg_stolen_gun,tcg_not_stolen_gun,tcg_ratio,IsRatioCalculated
89195,4,0,,0
89196,4,0,,0
89214,1,0,,0
89226,2,0,,0
89235,3,1,3,1
89239,1,0,,0
89253,2,0,,0
89254,2,0,,0
89258,2,0,,0
89260,6,0,,0
89261,4,0,,0
89264,2,0,,0
89274,5,2,2.5,1
89287,1,0,,0
89294,2,2,1,1
89298,2,0,,0
89317,4,0,,0
89339,6,6,1,1
89348,2,2,1,1
89356,2,0,,0
89358,1,0,,0
89361,2,0,,0
89375,2,0,,0
89384,6,2,3,1
89385,2,0,,0
89407,6,2,3,1
89409,4,0,,0
89435,2,0,,0
89441,12,0,,0
89454,2,2,1,1
89458,2,2,1,1
89460,2,0,,0
89470,4,0,,0
89480,2,7,0.29999999999999999,1
89522,6,0,,0
89590,6,0,,0
89591,2,0,,0
89602,2,0,,0
89604,2,2,1,1
89607,2,0,,0
89609,1,0,,0
89614,1,0,,0
89640,2,0,,0
89645,4,0,,0
89664,1,0,,0
89673,4,0,,0
89685,1,0,,0
89708,2,2,1,1
89721,1,0,,0
89729,2,0,,0
89775,5,0,,0
89788,4,0,,0
89794,2,0,,0
89802,4,1,4,1
89833,6,2,3,1
89839,2,0,,0
89850,2,0,,0
89869,1,1,1,1
89894,2,0,,0
89916,2,0,,0
89922,2,2,1,1
89954,2,0,,0
89989,2,0,,0
90015,2,0,,0
90017,1,0,,0
90018,2,0,,0
90020,2,0,,0
90033,2,0,,0
90042,2,2,1,1
90054,4,0,,0
90062,2,0,,0
90082,2,0,,0
90113,1,0,,0
90115,4,0,,0
90119,1,0,,0
90126,2,0,,0
90127,2,0,,0
90132,2,0,,0
90136,6,0,,0
90154,3,6,0.5,1
90157,1,0,,0
90160,2,0,,0
90172,16,2,8,1
90177,8,0,,0
90198,1,0,,0
90199,1,0,,0
90205,4,2,2,1
90228,4,2,2,1
90259,2,1,2,1
90270,2,0,,0
90275,2,2,1,1
90277,2,0,,0
90279,2,0,,0
90298,2,2,1,1
90307,1,0,,0
90315,4,0,,0
90318,4,0,,0
90323,2,0,,0
90327,3,0,,0
90333,2,0,,0
90344,2,0,,0
90347,1,0,,0
90349,2,0,,0
90363,2,0,,0
90401,2,0,,0
90424,2,0,,0
90427,2,0,,0
90452,2,0,,0
90467,2,0,,0
90495,3,0,,0
90510,18,2,9,1
90520,8,0,,0
90527,4,0,,0
90534,1,0,,0
90590,6,6,1,1
90613,2,0,,0
90617,2,0,,0
90656,2,0,,0
90659,2,0,,0
90671,1,0,,0
90715,2,0,,0
90727,3,0,,0
90732,2,0,,0
90737,4,0,,0
90745,8,0,,0
90749,2,0,,0
90751,1,0,,0
90789,6,2,3,1
90797,2,0,,0
90802,2,0,,0
90819,1,0,,0
90859,4,2,2,1
90860,6,0,,0
90878,2,0,,0
90879,6,0,,0
90906,4,0,,0
90910,2,2,1,1
90915,2,0,,0
90919,2,4,0.5,1
90936,2,0,,0
90948,2,0,,0
90977,2,0,,0
90985,2,0,,0
90987,2,2,1,1
91013,2,0,,0
91028,2,0,,0
91034,2,0,,0
91048,1,0,,0
91053,2,0,,0
91088,4,0,,0
91098,2,0,,0
91124,4,0,,0
91138,2,0,,0
91154,4,0,,0
91156,2,2,1,1
91161,2,0,,0
91170,2,0,,0
91179,2,0,,0
91186,7,0,,0
91188,2,0,,0
91191,2,0,,0
91198,2,0,,0
91214,4,0,,0
91215,8,0,,0
91232,2,0,,0
91258,4,0,,0
91287,1,0,,0
91299,2,0,,0
91302,2,0,,0
91309,4,0,,0
91328,4,4,1,1
91358,2,0,,0
91411,1,0,,0
91426,2,0,,0
91439,6,0,,0
91456,2,0,,0
91459,2,0,,0
91462,6,0,,0
91471,2,1,2,1
91472,2,0,,0
91478,4,0,,0
91479,2,0,,0
91480,4,2,2,1
91496,2,2,1,1
91500,1,2,0.5,1
91518,1,0,,0
91528,4,2,2,1
91568,1,0,,0
91596,4,0,,0
91597,2,0,,0
91602,10,0,,0
91605,2,0,,0
91622,2,0,,0
91624,2,0,,0
91637,4,0,,0
91642,1,0,,0
91649,1,0,,0
91652,2,0,,0
91672,4,0,,0
91676,1,0,,0
91677,2,0,,0
91680,2,0,,0
91689,6,0,,0
91700,2,0,,0
91720,1,0,,0
91721,2,0,,0
91731,1,0,,0
91762,2,0,,0
91768,2,0,,0
91770,2,0,,0
91810,6,0,,0
91820,4,2,2,1
91828,1,0,,0
91858,2,0,,0
91869,4,0,,0
91909,12,0,,0
91911,6,2,3,1
91934,1,1,1,1
91940,2,2,1,1
91966,1,2,0.5,1
91974,1,0,,0
91975,4,0,,0
91976,4,0,,0
91980,4,0,,0
91981,1,0,,0
92017,4,0,,0
92028,7,1,7,1
92038,2,2,1,1
92045,1,0,,0
92059,2,2,1,1
92062,1,0,,0
92063,14,8,1.8,1
92085,1,0,,0
92089,4,2,2,1
92091,2,0,,0
92092,8,0,,0
92105,2,0,,0
92119,2,0,,0
92125,1,0,,0
92126,1,0,,0
92130,6,0,,0
92132,2,0,,0
92147,2,0,,0
92153,2,0,,0
92163,2,0,,0
92165,2,1,2,1
92169,6,6,1,1
92186,2,2,1,1
92187,1,0,,0
92189,2,0,,0
92204,2,0,,0
92213,2,0,,0
92219,4,0,,0
92220,2,0,,0
92249,2,0,,0
92271,1,0,,0
92274,2,0,,0
92278,2,0,,0
92280,2,2,1,1
92293,6,0,,0
92303,2,0,,0
92318,2,0,,0
92319,4,0,,0
92326,2,0,,0
92341,2,0,,0
92342,2,0,,0
92365,1,0,,0
92381,12,0,,0
92398,8,0,,0
92400,1,0,,0
92408,2,0,,0
92409,4,0,,0
92414,4,0,,0
92418,2,0,,0
92421,2,0,,0
92432,2,0,,0
92445,1,0,,0
92453,1,0,,0
92454,2,0,,0
92456,2,0,,0
92475,2,6,0.29999999999999999,1
92483,2,0,,0
92514,2,0,,0
92536,4,2,2,1
92571,2,0,,0
92574,1,1,1,1
92578,6,0,,0
92588,2,0,,0
92619,4,0,,0
92624,4,0,,0
92630,2,0,,0
92635,2,0,,0
92639,2,0,,0
92648,1,0,,0
92660,6,0,,0
92685,2,0,,0
92714,2,0,,0
92730,2,0,,0
92739,2,2,1,1
92750,3,0,,0
92751,1,0,,0
92755,1,0,,0
92773,2,0,,0
92791,2,4,0.5,1
92795,1,1,1,1
92804,6,0,,0
92816,2,0,,0
92824,1,0,,0
92829,2,0,,0
92831,4,0,,0
92832,2,0,,0
92834,1,0,,0
92843,6,0,,0
92858,1,0,,0
92892,3,0,,0
92895,2,0,,0
92916,2,0,,0
92917,2,0,,0
92918,6,0,,0
92921,2,1,2,1
92933,4,0,,0
92954,1,0,,0
92958,18,0,,0
92977,2,0,,0
92979,3,0,,0
92980,2,0,,0
92986,2,0,,0
92988,1,0,,0
92996,1,0,,0
93002,1,0,,0
93006,2,2,1,1
93013,2,0,,0
93016,2,0,,0
93021,2,0,,0
93031,1,1,1,1
93032,1,2,0.5,1
93035,2,0,,0
93055,2,0,,0
93057,1,0,,0
93058,4,1,4,1
93060,2,0,,0
93068,4,2,2,1
93073,2,4,0.5,1
93081,1,0,,0
93085,2,0,,0
93094,14,2,7,1
93117,2,0,,0
93122,1,0,,0
93132,2,0,,0
93145,1,0,,0
93158,2,0,,0
93180,1,0,,0
93184,1,0,,0
93185,2,2,1,1
93186,2,0,,0
93188,2,0,,0
93195,1,0,,0
93240,2,0,,0
93243,2,2,1,1
93252,4,6,0.69999999999999996,1
93276,6,0,,0
93282,6,3,2,1
93289,2,2,1,1
93292,24,6,4,1
93303,1,0,,0
93307,2,0,,0
93313,6,2,3,1
93327,2,2,1,1
93331,1,1,1,1
93341,2,0,,0
93351,2,0,,0
93371,6,2,3,1
93388,2,0,,0
93406,2,0,,0
93409,8,0,,0
93419,2,0,,0
93477,4,0,,0
93480,1,0,,0
93481,2,2,1,1
93493,6,0,,0
93512,12,6,2,1
93527,6,0,,0
93548,2,0,,0
93554,1,2,0.5,1
93559,4,0,,0
93570,2,0,,0
93601,2,0,,0
93606,2,0,,0
93621,1,0,,0
93623,2,2,1,1
93630,8,12,0.69999999999999996,1
93636,2,2,1,1
93651,2,0,,0
93686,2,2,1,1
93690,1,0,,0
93692,2,0,,0
93705,4,0,,0
93715,2,2,1,1
93722,16,0,,0
93724,2,0,,0
93734,2,0,,0
93736,2,2,1,1
93742,6,0,,0
93744,2,0,,0
93749,4,0,,0
93752,4,0,,0
93756,2,0,,0
93757,2,0,,0
93758,3,0,,0
93764,2,0,,0
93767,2,2,1,1
93768,2,0,,0
93770,1,0,,0
93779,2,0,,0
93780,4,0,,0
93803,2,0,,0
93822,1,0,,0
93834,2,2,1,1
93839,2,0,,0
93870,2,0,,0
93877,4,0,,0
93896,2,0,,0
93897,2,0,,0
93899,2,0,,0
93913,1,0,,0
93935,6,2,3,1
93949,2,2,1,1
93955,6,2,3,1
93966,2,0,,0
93970,4,0,,0
93972,2,0,,0
93973,4,0,,0
93974,5,3,1.7,1
93978,2,0,,0
93979,2,0,,0
93990,6,0,,0
93993,2,1,2,1
93999,1,0,,0
94000,2,0,,0
94011,4,0,,0
94022,6,2,3,1
94025,2,0,,0
94030,2,2,1,1
94036,4,0,,0
94051,2,0,,0
94066,2,0,,0
94067,2,0,,0
94075,2,0,,0
94091,1,0,,0
94095,3,3,1,1
94119,2,0,,0
94122,2,0,,0
94129,2,0,,0
94134,2,0,,0
94148,2,0,,0
94151,1,0,,0
94157,3,0,,0
94175,2,0,,0
94184,8,0,,0
94202,2,0,,0
94213,1,0,,0
94220,2,0,,0
94221,2,0,,0
94233,4,1,4,1
94238,2,0,,0
94243,2,2,1,1
94261,2,0,,0
94263,6,0,,0
94270,2,0,,0
94272,2,0,,0
94301,4,0,,0
94311,2,0,,0
94320,2,0,,0
94324,17,0,,0
94342,1,2,0.5,1
94358,2,2,1,1
94378,2,0,,0
94380,32,6,5.2999999999999998,1
94388,4,2,2,1
94391,2,1,2,1
94408,2,0,,0
94418,1,0,,0
94419,2,2,1,1
94467,8,8,1,1
94491,1,0,,0
94511,1,2,0.5,1
94518,1,0,,0
94522,2,0,,0
94524,1,0,,0
94537,4,0,,0
94543,8,4,2,1
94556,8,0,,0
94565,1,0,,0
94587,4,2,2,1
94603,1,0,,0
94606,2,0,,0
94629,8,0,,0
94650,2,2,1,1
94655,2,0,,0
94656,2,4,0.5,1
94668,2,0,,0
94679,12,0,,0
94689,2,0,,0
94699,44,4,11,1
94701,2,0,,0
94713,6,0,,0
94714,2,0,,0
94736,2,0,,0
94741,1,0,,0
94742,2,0,,0
94747,14,8,1.8,1
94750,2,0,,0
94761,2,0,,0
94769,4,0,,0
94777,6,0,,0
94791,2,2,1,1
94792,2,0,,0
94811,2,0,,0
94812,2,0,,0
94815,2,0,,0
94824,1,1,1,1
94828,2,0,,0
94831,2,0,,0
94845,2,0,,0
94895,4,0,,0
94914,2,0,,0
94919,1,0,,0
94926,4,0,,0
94935,2,0,,0
94946,2,0,,0
94963,14,0,,0
94986,2,2,1,1
94988,2,0,,0
94992,1,0,,0
94998,1,0,,0
95013,2,0,,0
95017,2,0,,0
95020,2,0,,0
95025,2,0,,0
95035,1,0,,0
95046,1,0,,0
95097,3,0,,0
95103,2,0,,0
95107,4,2,2,1
95109,1,0,,0
95113,4,0,,0
95123,2,0,,0
95124,2,0,,0
95125,2,2,1,1
95131,1,4,0.20000000000000001,1
95133,2,0,,0
95141,3,0,,0
95143,2,0,,0
95152,1,0,,0
95153,2,0,,0
95160,2,2,1,1
95180,2,0,,0
95182,2,0,,0
95183,2,0,,0
95193,2,0,,0
95194,1,1,1,1
95199,2,0,,0
95213,2,0,,0
95217,1,0,,0
95218,2,2,1,1
95220,3,0,,0
95230,2,2,1,1
95236,4,0,,0
95239,2,0,,0
95256,8,2,4,1
95257,4,0,,0
95258,1,0,,0
95269,1,1,1,1
95273,6,0,,0
95282,4,0,,0
95284,4,0,,0
95286,1,0,,0
95288,2,0,,0
95317,2,0,,0
95319,2,2,1,1
95331,2,0,,0
95334,2,0,,0
95339,2,0,,0
95346,2,0,,0
95351,1,0,,0
95375,2,0,,0
95385,4,0,,0
95389,2,0,,0
95412,2,0,,0
95413,6,4,1.5,1
95419,1,1,1,1
95455,4,2,2,1
95458,4,2,2,1
95464,1,0,,0
95495,8,0,,0
95504,2,0,,0
95505,6,0,,0
95523,2,0,,0
95537,6,0,,0
95539,2,0,,0
95541,4,2,2,1
95553,3,0,,0
95556,1,0,,0
95564,2,0,,0
95571,2,0,,0
95572,1,0,,0
95604,5,2,2.5,1
95609,2,2,1,1
95612,2,0,,0
95616,4,0,,0
95629,2,0,,0
95633,2,0,,0
95637,1,0,,0
95638,2,0,,0
95643,2,4,0.5,1
95651,1,0,,0
95652,4,0,,0
95660,3,0,,0
95688,5,1,5,1
95689,2,0,,0
95703,2,2,1,1
95704,2,0,,0
95713,1,1,1,1
95742,4,0,,0
95756,2,0,,0
95758,1,0,,0
95787,6,2,3,1
95791,1,0,,0
95800,4,0,,0
95816,2,0,,0
95817,1,0,,0
95818,2,0,,0
95853,2,0,,0
95857,2,0,,0
95870,2,0,,0
95873,2,0,,0
95880,4,0,,0
95886,2,0,,0
95896,14,4,3.5,1
95908,1,0,,0
95911,2,0,,0
95937,2,0,,0
95938,1,0,,0
95972,2,0,,0
95977,1,0,,0
95980,4,0,,0
96023,1,0,,0
96028,1,1,1,1
96031,4,0,,0
96045,4,0,,0
96081,2,0,,0
96086,4,0,,0
96101,4,0,,0
96111,2,0,,0
96139,2,0,,0
96142,4,0,,0
96148,4,0,,0
96149,2,0,,0
96151,1,0,,0
96159,1,0,,0
96171,2,0,,0
96185,2,0,,0
96192,6,0,,0
96194,2,0,,0
96196,2,0,,0
96197,2,2,1,1
96201,10,0,,0
96209,1,0,,0
96210,1,0,,0
96225,6,2,3,1
96241,2,0,,0
96244,2,1,2,1
96249,1,0,,0
96263,2,0,,0
96274,2,0,,0
96277,6,6,1,1
96288,3,0,,0
96290,2,0,,0
96293,12,0,,0
96320,2,0,,0
96327,6,2,3,1
96332,2,0,,0
96338,1,0,,0
96353,2,2,1,1
96358,1,0,,0
96376,2,0,,0
96381,1,0,,0
96383,2,2,1,1
96399,1,0,,0
96402,2,0,,0
96415,4,0,,0
96417,2,0,,0
96443,4,0,,0
96449,1,0,,0
96452,2,0,,0
96468,4,0,,0
96472,2,0,,0
96474,2,4,0.5,1
96479,2,0,,0
96492,2,0,,0
96495,4,0,,0
96503,1,0,,0
96524,2,0,,0
96531,1,0,,0
96536,4,0,,0
96557,4,0,,0
96583,2,0,,0
96612,1,0,,0
96614,1,0,,0
96619,2,0,,0
96642,6,4,1.5,1
96651,2,0,,0
96671,2,0,,0
96674,6,0,,0
96706,2,0,,0
96707,2,0,,0
96712,2,1,2,1
96726,2,0,,0
96729,1,0,,0
96735,2,2,1,1
96738,4,0,,0
96750,2,0,,0
96751,2,0,,0
96769,2,0,,0
96779,2,0,,0
96780,2,0,,0
96783,1,0,,0
96799,2,0,,0
96800,2,0,,0
96832,2,0,,0
96836,4,0,,0
96839,1,0,,0
96860,3,0,,0
96895,1,0,,0
96896,2,0,,0
96901,6,0,,0
96921,2,0,,0
96934,1,0,,0
96958,2,0,,0
96962,2,0,,0
96967,2,0,,0
96973,2,0,,0
96977,2,0,,0
96979,2,0,,0
96988,4,0,,0
97026,2,0,,0
97046,2,0,,0
97051,2,2,1,1
97059,2,0,,0
97071,2,0,,0
97077,6,0,,0
97085,1,0,,0
97096,2,0,,0
97101,2,2,1,1
97107,2,0,,0
97120,2,0,,0
97128,2,0,,0
97131,1,0,,0
97146,2,2,1,1
97149,1,0,,0
97156,2,0,,0
97168,1,0,,0
97186,3,0,,0
97190,4,2,2,1
97192,4,0,,0
97207,2,0,,0
97232,2,0,,0
97239,4,0,,0
97269,2,0,,0
97274,2,0,,0
97287,1,0,,0
97315,2,2,1,1
97320,2,0,,0
97331,2,0,,0
97347,8,0,,0
97356,2,0,,0
97357,4,0,,0
97360,4,0,,0
97388,4,0,,0
97391,3,0,,0
97392,2,0,,0
97393,4,0,,0
97398,8,0,,0
97400,2,0,,0
97403,2,0,,0
97407,1,0,,0
97419,2,4,0.5,1
97423,2,0,,0
97427,1,0,,0
97439,2,0,,0
97440,1,0,,0
97442,1,1,1,1
97454,1,0,,0
97492,4,0,,0
97502,2,2,1,1
97506,1,0,,0
97508,4,0,,0
97555,6,0,,0
97556,2,0,,0
97571,2,0,,0
97581,2,0,,0
97595,2,0,,0
97626,4,0,,0
97634,2,0,,0
97636,1,0,,0
97645,2,0,,0
97672,2,0,,0
97714,2,0,,0
97721,1,0,,0
97724,2,0,,0
97731,2,0,,0
97760,2,0,,0
97768,22,4,5.5,1
97769,6,2,3,1
97776,4,2,2,1
97782,2,0,,0
97785,4,2,2,1
97816,2,0,,0
97831,2,0,,0
97835,2,0,,0
97851,2,0,,0
97876,6,2,3,1
97881,2,0,,0
97883,2,4,0.5,1
97892,2,0,,0
97896,2,0,,0
97901,4,2,2,1
97910,2,0,,0
97942,2,0,,0
97951,2,0,,0
97997,6,2,3,1
98008,18,2,9,1
98010,6,0,,0
98029,1,0,,0
98031,3,0,,0
98036,2,0,,0
98053,2,0,,0
98063,5,0,,0
98069,2,0,,0
98070,2,0,,0
98114,2,0,,0
98115,12,0,,0
98144,1,0,,0
98153,1,0,,0
98181,3,0,,0
98187,2,0,,0
98214,4,1,4,1
98215,2,0,,0
98218,2,2,1,1
98221,14,4,3.5,1
98224,1,0,,0
98245,2,0,,0
98249,2,0,,0
98258,2,2,1,1
98260,1,0,,0
98264,1,0,,0
98303,2,2,1,1
98306,10,6,1.7,1
98313,8,0,,0
98316,1,0,,0
98322,2,0,,0
98333,2,0,,0
98335,4,0,,0
98336,2,0,,0
98340,3,0,,0
98350,4,2,2,1
98360,2,2,1,1
98388,2,0,,0
98391,4,0,,0
98400,2,0,,0
98404,2,0,,0
98405,2,0,,0
98419,2,0,,0
98447,2,2,1,1
98451,1,1,1,1
98458,2,0,,0
98467,2,1,2,1
98485,2,0,,0
98487,4,2,2,1
98488,2,0,,0
98496,5,0,,0
98508,1,0,,0
98511,2,0,,0
98531,2,0,,0
98538,2,0,,0
98541,4,0,,0
98545,10,2,5,1
98546,1,0,,0
98554,2,0,,0
98573,1,1,1,1
98575,3,0,,0
98587,4,0,,0
98603,1,0,,0
98636,2,0,,0
98641,1,0,,0
98642,2,0,,0
98650,2,0,,0
98651,1,0,,0
98652,2,0,,0
98660,2,0,,0
98665,8,0,,0
98668,4,0,,0
98693,2,0,,0
98695,4,0,,0
98698,4,0,,0
98699,3,2,1.5,1
98737,4,0,,0
98745,6,0,,0
98753,6,0,,0
98778,2,0,,0
98794,6,2,3,1
98796,1,0,,0
98802,2,2,1,1
98805,6,2,3,1
98814,6,0,,0
98819,2,6,0.29999999999999999,1
98829,12,0,,0
98856,1,0,,0
98874,4,6,0.69999999999999996,1
98875,2,0,,0
98894,14,6,2.2999999999999998,1
98918,4,0,,0
98919,1,0,,0
98920,2,0,,0
98943,2,0,,0
98975,6,0,,0
99007,4,0,,0
99019,2,0,,0
99020,2,0,,0
99034,2,0,,0
99072,2,0,,0
99084,6,0,,0
99088,2,2,1,1
99097,1,0,,0
99105,8,0,,0
99114,2,0,,0
99134,2,0,,0
99141,2,0,,0
99151,2,0,,0
99167,1,0,,0
99176,1,0,,0
99193,2,0,,0
99204,2,0,,0
99211,1,0,,0
99219,2,0,,0
99239,1,0,,0
99242,4,0,,0
99250,2,0,,0
99253,4,0,,0
99254,9,0,,0
99271,2,0,,0
99272,4,2,2,1
99277,3,0,,0
99302,12,0,,0
99307,1,0,,0
99309,1,0,,0
99322,2,0,,0
99325,6,2,3,1
99326,2,0,,0
99341,4,2,2,1
99354,2,0,,0
99361,2,0,,0
99367,2,0,,0
99371,2,0,,0
99376,2,0,,0
99377,5,0,,0
99381,2,2,1,1
99387,12,6,2,1
99400,2,2,1,1
99419,2,0,,0
99425,2,0,,0
99427,7,0,,0
99437,2,2,1,1
99451,3,0,,0
99452,1,0,,0
99454,4,2,2,1
99455,2,0,,0
99456,2,0,,0
99462,1,2,0.5,1
99474,4,0,,0
99488,1,0,,0
99492,2,0,,0
99499,1,0,,0
99509,8,0,,0
99520,6,0,,0
99536,2,0,,0
99543,10,0,,0
99546,1,0,,0
99550,4,2,2,1
99569,4,0,,0
99579,2,1,2,1
99592,2,0,,0
99596,14,4,3.5,1
99614,10,4,2.5,1
99624,2,0,,0
99625,2,0,,0
99628,1,0,,0
99651,2,2,1,1
99664,4,0,,0
99675,2,2,1,1
99681,2,0,,0
99691,1,0,,0
99699,2,0,,0
99721,2,0,,0
99725,2,0,,0
99734,3,0,,0
99737,2,0,,0
99739,4,0,,0
99782,1,0,,0
99785,2,0,,0
99787,1,0,,0
99791,2,0,,0
99801,1,0,,0
99812,1,0,,0
99815,2,0,,0
99828,2,0,,0
99829,2,0,,0
99839,2,2,1,1
99878,1,0,,0
99907,1,0,,0
99913,2,0,,0
99914,2,0,,0
99932,2,0,,0
99940,2,2,1,1
99975,4,0,,0
99978,3,0,,0
99998,1,0,,0
100000,2,0,,0
100011,1,0,,0
100021,4,0,,0
100024,2,4,0.5,1
100027,12,0,,0
100032,4,0,,0
100034,6,0,,0
100039,2,0,,0
100041,3,0,,0
100049,2,0,,0
100056,2,0,,0
100057,1,0,,0
100070,2,2,1,1
100072,2,0,,0
100081,3,0,,0
100091,2,0,,0
100095,1,0,,0
100101,2,0,,0
100109,2,0,,0
100131,3,0,,0
100132,2,2,1,1
100140,2,0,,0
100144,4,2,2,1
100149,18,4,4.5,1
100151,2,0,,0
100156,2,0,,0
100172,1,0,,0
100195,5,0,,0
100205,2,0,,0
100212,1,0,,0
100219,6,2,3,1
100222,1,0,,0
100231,6,4,1.5,1
100246,4,0,,0
100268,1,0,,0
100272,2,0,,0
100280,2,0,,0
100309,4,6,0.69999999999999996,1
100312,4,0,,0
100320,6,0,,0
100328,2,0,,0
100333,2,2,1,1
100342,2,0,,0
100344,12,4,3,1
100358,1,0,,0
100372,4,0,,0
100384,1,5,0.20000000000000001,1
100389,2,0,,0
100394,1,0,,0
100396,3,0,,0
100401,1,0,,0
100416,2,0,,0
100419,6,2,3,1
100427,2,0,,0
100428,2,0,,0
100434,2,0,,0
100446,1,4,0.20000000000000001,1
100450,2,0,,0
100461,1,1,1,1
100491,4,0,,0
100492,2,0,,0
100501,1,0,,0
100508,2,0,,0
100523,2,2,1,1
100530,2,1,2,1
100541,2,0,,0
100578,2,2,1,1
100592,8,8,1,1
100611,1,0,,0
100618,2,1,2,1
100622,4,0,,0
100639,2,0,,0
100648,1,0,,0
100652,2,0,,0
100658,4,0,,0
100665,1,0,,0
100668,3,0,,0
100688,8,4,2,1
100694,2,0,,0
100700,4,0,,0
100704,2,0,,0
100714,4,4,1,1
100717,1,4,0.20000000000000001,1
100720,6,2,3,1
100724,2,0,,0
100725,4,0,,0
100732,2,0,,0
100765,1,0,,0
100795,2,0,,0
100817,2,0,,0
100823,2,0,,0
100826,1,0,,0
100828,2,0,,0
100843,2,0,,0
100853,10,6,1.7,1
100859,2,0,,0
100874,1,0,,0
100875,4,0,,0
100878,2,0,,0
100881,2,0,,0
100935,2,2,1,1
100936,2,0,,0
100939,1,0,,0
100946,1,0,,0
100978,2,0,,0
100986,2,1,2,1
100989,4,0,,0
100990,10,2,5,1
100997,6,0,,0
101032,1,0,,0
101036,1,0,,0
101038,2,2,1,1
101059,2,0,,0
101063,6,0,,0
101069,4,0,,0
101075,2,0,,0
101083,2,0,,0
101104,1,0,,0
101110,1,0,,0
101120,2,0,,0
101121,4,0,,0
101124,2,0,,0
101125,2,0,,0
101145,2,0,,0
101151,2,1,2,1
101156,2,0,,0
101158,2,0,,0
101159,1,1,1,1
101162,2,0,,0
101163,2,0,,0
101172,2,0,,0
101185,2,0,,0
101205,4,0,,0
101219,1,0,,0
101234,2,2,1,1
101239,2,0,,0
101253,1,0,,0
101275,2,0,,0
101278,1,2,0.5,1
101298,2,0,,0
101299,2,0,,0
101303,2,0,,0
101309,4,0,,0
101334,2,2,1,1
101335,2,2,1,1
101355,2,0,,0
101359,2,0,,0
101371,2,0,,0
101395,1,0,,0
101402,2,0,,0
101406,2,6,0.29999999999999999,1
101424,4,0,,0
101435,2,2,1,1
101449,6,0,,0
101451,2,0,,0
101452,2,0,,0
101466,2,0,,0
101479,2,0,,0
101500,4,2,2,1
101531,4,4,1,1
101541,1,0,,0
101542,2,0,,0
101552,1,0,,0
101553,2,0,,0
101554,1,0,,0
101564,3,0,,0
101575,2,2,1,1
101589,4,0,,0
101595,4,2,2,1
101599,1,0,,0
101600,2,2,1,1
101607,1,1,1,1
101608,1,0,,0
101612,4,0,,0
101626,2,0,,0
101648,2,0,,0
101674,2,0,,0
101680,2,0,,0
101688,4,2,2,1
101695,2,0,,0
101703,3,0,,0
101707,6,0,,0
101728,2,0,,0
101746,2,0,,0
101748,4,0,,0
101763,2,0,,0
101765,6,0,,0
101767,2,0,,0
101778,1,0,,0
101784,6,0,,0
101788,8,0,,0
101812,6,0,,0
101838,6,2,3,1
101843,2,0,,0
101847,2,2,1,1
101853,2,2,1,1
101854,2,2,1,1
101857,6,2,3,1
101869,4,2,2,1
101887,1,0,,0
101896,2,0,,0
101905,2,2,1,1
101914,4,0,,0
101917,1,0,,0
101932,2,0,,0
101934,2,0,,0
101938,2,0,,0
101951,2,0,,0
101956,2,0,,0
101968,2,0,,0
101975,6,0,,0
101976,4,0,,0
102011,2,0,,0
102031,1,0,,0
102036,4,0,,0
102042,16,2,8,1
102060,4,0,,0
102063,1,0,,0
102071,1,0,,0
102075,1,0,,0
102079,4,2,2,1
102082,2,0,,0
102120,2,0,,0
102122,2,0,,0
102142,4,0,,0
102169,2,0,,0
102172,5,0,,0
102178,2,0,,0
102191,1,0,,0
102204,2,0,,0
102210,2,0,,0
102217,2,0,,0
102218,2,0,,0
102222,2,2,1,1
102226,8,0,,0
102256,2,0,,0
102259,6,0,,0
102266,2,0,,0
102281,2,0,,0
102282,4,0,,0
102295,2,0,,0
102305,2,0,,0
102308,4,0,,0
102312,6,6,1,1
102321,2,0,,0
102323,1,0,,0
102324,6,0,,0
102344,2,0,,0
102368,2,0,,0
102381,3,1,3,1
102386,1,0,,0
102402,1,0,,0
102413,2,0,,0
102462,4,0,,0
102473,2,0,,0
102485,8,6,1.3,1
102487,1,0,,0
102489,2,0,,0
102512,2,0,,0
102513,2,0,,0
102514,1,1,1,1
102518,12,6,2,1
102542,20,2,10,1
102544,4,0,,0
102554,12,0,,0
102556,2,0,,0
102591,6,0,,0
102613,2,0,,0
102630,2,0,,0
102632,2,2,1,1
102650,2,0,,0
102660,1,0,,0
102666,1,0,,0
102680,2,2,1,1
102683,2,0,,0
102711,2,0,,0
102716,2,0,,0
102726,4,0,,0
102731,6,0,,0
102747,2,0,,0
102752,1,0,,0
102753,2,0,,0
102764,1,0,,0
102765,2,0,,0
102769,1,0,,0
102771,8,0,,0
102772,6,6,1,1
102773,7,0,,0
102775,2,2,1,1
102793,1,0,,0
102806,2,0,,0
102854,1,0,,0
102859,2,2,1,1
102864,4,0,,0
102871,2,0,,0
102877,4,0,,0
102884,3,0,,0
102890,2,0,,0
102895,4,0,,0
102897,4,0,,0
102907,2,0,,0
102914,4,0,,0
102920,2,0,,0
102922,4,0,,0
102950,2,0,,0
102954,2,0,,0
102969,14,0,,0
102970,1,0,,0
102983,2,0,,0
102991,6,0,,0
102992,4,0,,0
103020,5,0,,0
103022,1,0,,0
103023,1,0,,0
103039,2,0,,0
103051,1,1,1,1
103058,1,0,,0
103060,6,4,1.5,1
103071,2,0,,0
103075,6,0,,0
103091,4,0,,0
103102,4,0,,0
103104,1,0,,0
103109,2,0,,0
